antelope_10013.jpg;1;846.7272727272726;381.45454545454544;1;973.9999999999999;617.3636363636363;1;949.9090909090909;540.5454545454545;1;866.7272727272726;525.090909090909;0;0;0;1;927.6363636363635;620.090909090909;1;988.090909090909;717.8181818181818;1;928.5454545454545;736.4545454545454;1;917.6363636363635;422.3636363636363;0;0;0;1;844.9090909090909;323.7272727272727;1;882.6363636363635;687.3636363636363;1;876.7272727272726;322.8181818181818;1;885.3636363636363;598.7272727272726;1;853.090909090909;439.6363636363636;1;984.9090909090909;521.0;1;879.4545454545454;413.7272727272727;0;0;0;1;870.8181818181818;348.7272727272727;1;953.5454545454545;479.63636363636357;1;819.9090909090909;367.3636363636363;0;0;0;1;840.8181818181818;288.27272727272725;1;913.5454545454545;617.8181818181818;0;0;0;1;830.8181818181818;335.5454545454545;0;0;0;1;909.9090909090909;291.9090909090909;1;915.8181818181818;686.4545454545454;1;912.1818181818181;528.7272727272726
antelope_10013.jpg;1;846.7272727272726;381.45454545454544;1;973.9999999999999;617.3636363636363;1;949.9090909090909;540.5454545454545;1;866.7272727272726;525.090909090909;0;0;0;1;927.6363636363635;620.090909090909;1;988.090909090909;717.8181818181818;1;928.5454545454545;736.4545454545454;1;917.6363636363635;422.3636363636363;0;0;0;1;844.9090909090909;323.7272727272727;1;882.6363636363635;687.3636363636363;1;876.7272727272726;322.8181818181818;1;885.3636363636363;598.7272727272726;1;853.090909090909;439.6363636363636;1;984.9090909090909;521.0;1;879.4545454545454;413.7272727272727;0;0;0;1;870.8181818181818;348.7272727272727;1;953.5454545454545;479.63636363636357;1;819.9090909090909;367.3636363636363;0;0;0;1;840.8181818181818;288.27272727272725;1;913.5454545454545;617.8181818181818;0;0;0;1;830.8181818181818;335.5454545454545;0;0;0;1;909.9090909090909;291.9090909090909;1;915.8181818181818;686.4545454545454;1;912.1818181818181;528.7272727272726
antelope_10027.jpg;1;658.5454545454545;407.09090909090907;1;256.7272727272727;405.7272727272727;1;219.90909090909088;270.7272727272727;1;446.27272727272725;289.8181818181818;1;748.9999999999999;526.1818181818181;1;159.0;397.99999999999994;1;321.7272727272727;613.9090909090909;1;169.0;623.9090909090909;1;427.6363636363636;59.81818181818181;1;743.5454545454545;504.81818181818176;1;719.9090909090909;335.27272727272725;1;512.6363636363636;558.9090909090909;1;731.2727272727273;376.18181818181813;1;470.3636363636363;375.27272727272725;1;574.4545454545454;276.18181818181813;1;315.3636363636363;237.5454545454545;1;607.1818181818181;211.1818181818182;1;766.7272727272726;517.5454545454545;1;727.1818181818181;344.3636363636363;1;188.09090909090907;130.72727272727272;1;775.8181818181818;510.27272727272725;0;0;0;1;734.4545454545454;282.09090909090907;1;611.2727272727273;358.45454545454544;1;539.0;246.63636363636363;0;0;0;1;763.5454545454545;431.63636363636357;1;829.9090909090909;350.7272727272727;1;687.1818181818181;547.090909090909;1;241.27272727272725;285.27272727272725
antelope_10105.jpg;1;281.27272727272725;372.9090909090909;0;0;0;1;693.5454545454545;599.7272727272726;1;420.81818181818176;477.0;1;162.63636363636363;376.09090909090907;1;654.0;579.7272727272726;0;0;0;1;488.09090909090907;584.7272727272726;1;635.8181818181818;324.7272727272727;0;0;0;1;321.27272727272725;262.45454545454544;1;376.7272727272727;557.0;1;330.8181818181818;228.8181818181818;1;288.5454545454545;526.5454545454545;1;352.18181818181813;474.72727272727263;0;0;0;1;450.3636363636363;319.7272727272727;1;149.9090909090909;362.9090909090909;1;371.27272727272725;272.9090909090909;1;823.5454545454545;523.8181818181818;1;150.8181818181818;350.6363636363636;1;193.99999999999997;352.45454545454544;1;394.9090909090909;230.63636363636363;0;0;0;0;0;0;1;258.5454545454545;266.5454545454545;0;0;0;1;374.45454545454544;218.8181818181818;0;0;0;1;689.9090909090909;442.45454545454544
antelope_10112.jpg;1;320.3636363636363;443.5454545454545;0;0;0;0;0;0;1;726.2727272727273;475.3636363636364;1;112.63636363636363;467.18181818181813;1;977.6363636363635;387.6363636363636;0;0;0;0;0;0;1;828.9999999999999;119.45454545454544;0;0;0;1;307.6363636363636;367.6363636363636;0;0;0;1;298.09090909090907;281.7272727272727;0;0;0;1;518.090909090909;458.5454545454545;0;0;0;1;564.0;297.6363636363636;1;91.27272727272727;460.3636363636364;1;378.5454545454545;331.7272727272727;1;983.5454545454545;7.636363636363626;1;86.72727272727272;440.81818181818176;1;113.99999999999999;459.9090909090909;1;264.9090909090909;466.27272727272725;0;0;0;1;566.7272727272726;488.090909090909;1;208.54545454545453;390.81818181818176;0;0;0;1;237.63636363636363;171.72727272727272;0;0;0;1;1007.6363636363635;284.9090909090909
antelope_10133.jpg;1;275.3636363636363;255.45454545454544;1;681.2727272727273;417.72727272727263;1;709.4545454545454;350.9090909090909;1;425.3636363636363;324.5454545454545;1;205.36363636363635;239.09090909090907;1;724.4545454545454;406.81818181818176;1;678.5454545454545;502.27272727272725;1;755.8181818181818;511.36363636363626;1;509.9090909090909;217.7272727272727;0;0;0;1;282.1818181818182;190.45454545454544;1;428.5454545454545;507.72727272727263;0;0;0;1;428.5454545454545;430.0;1;356.27272727272725;329.09090909090907;1;614.9090909090909;343.18181818181813;1;373.09090909090907;239.09090909090907;1;195.36363636363635;230.90909090909088;1;307.6363636363636;191.36363636363632;1;708.090909090909;252.7272727272727;1;196.72727272727272;222.27272727272725;1;216.72727272727272;231.36363636363632;1;320.3636363636363;159.09090909090907;1;443.5454545454545;431.81818181818176;1;453.09090909090907;363.18181818181813;1;248.09090909090907;192.7272727272727;0;0;0;0;0;0;1;449.9090909090909;507.27272727272725;1;650.8181818181818;306.81818181818176
antelope_10134.jpg;1;353.09090909090907;355.27272727272725;0;0;0;1;644.0;620.7272727272726;1;402.18181818181813;500.27272727272725;1;363.5454545454545;341.18181818181813;1;588.090909090909;628.9090909090909;0;0;0;1;447.18181818181813;599.3636363636363;1;644.0;374.3636363636363;1;339.0;317.99999999999994;1;426.7272727272727;231.18181818181813;1;408.99999999999994;578.0;1;327.6363636363636;229.8181818181818;1;302.6363636363636;540.2727272727273;1;367.6363636363636;472.5454545454545;0;0;0;1;466.7272727272727;353.45454545454544;1;362.6363636363636;322.99999999999994;1;422.6363636363636;275.27272727272725;1;770.8181818181818;585.7272727272726;1;363.5454545454545;305.7272727272727;1;386.7272727272727;324.8181818181818;1;479.45454545454544;193.45454545454544;0;0;0;0;0;0;1;412.18181818181813;256.6363636363636;1;330.3636363636363;246.63636363636363;1;273.5454545454545;174.81818181818178;0;0;0;1;667.1818181818181;474.81818181818176
antelope_10180.jpg;1;491.71428571428567;522.4285714285714;1;129.42857142857144;743.0;0;0;0;1;454.57142857142856;682.4285714285714;1;462.57142857142856;512.7142857142857;1;208.8571428571429;760.1428571428571;1;115.14285714285717;946.4285714285714;1;240.28571428571433;947.5714285714286;1;281.42857142857144;388.14285714285717;1;442.0;485.2857142857143;1;518.5714285714286;335.57142857142856;1;438.0;960.1428571428571;1;441.42857142857144;333.2857142857143;1;426.0;809.8571428571429;1;471.1428571428571;604.7142857142857;1;127.71428571428572;603.0;0;0;0;1;472.28571428571433;503.0;0;0;0;1;153.42857142857144;377.2857142857143;1;470.0;483.0;0;0;0;1;562.5714285714286;268.14285714285717;1;372.8571428571429;807.5714285714286;1;369.42857142857144;634.4285714285714;1;518.5714285714286;382.42857142857144;1;438.0;381.2857142857143;1;419.71428571428567;274.42857142857144;1;381.42857142857144;980.1428571428571;1;221.42857142857144;675.5714285714286
antelope_10199.jpg;1;618.5454545454545;285.8181818181818;1;929.4545454545454;452.6363636363636;1;930.8181818181818;353.5454545454545;1;722.6363636363636;365.81818181818176;1;619.9090909090909;266.27272727272725;1;905.8181818181818;450.81818181818176;1;898.090909090909;558.090909090909;1;880.3636363636363;562.6363636363636;1;805.3636363636363;266.27272727272725;1;609.4545454545454;259.0;1;657.1818181818181;218.5454545454545;1;707.6363636363636;568.5454545454545;1;601.2727272727273;213.09090909090907;1;726.2727272727273;463.090909090909;1;678.090909090909;367.18181818181813;1;913.5454545454545;371.7272727272727;1;692.1818181818181;281.27272727272725;1;617.6363636363636;258.5454545454545;1;657.6363636363636;248.09090909090907;1;923.090909090909;275.3636363636363;1;616.2727272727273;249.0;1;631.2727272727273;259.9090909090909;1;700.8181818181818;188.99999999999997;1;758.9999999999999;459.4545454545454;1;753.5454545454545;391.27272727272725;1;645.8181818181818;229.0;1;602.1818181818181;225.36363636363632;1;590.3636363636363;191.7272727272727;1;777.6363636363636;565.8181818181818;1;860.3636363636363;368.09090909090907
antelope_10210.jpg;1;411.5;458.5;0;0;0;1;934.0;634.0;1;556.0;543.5;1;384.5;431.0;1;843.0;607.5;0;0;0;1;769.0;624.5;1;645.0;436.0;0;0;0;1;494.0;365.5;1;630.0;613.0;1;405.0;328.0;1;496.0;611.5;1;407.0;541.5;0;0;0;1;499.5;453.5;1;383.5;419.0;1;494.5;398.0;1;866.0;547.5;1;384.0;401.5;1;414.0;426.0;1;559.5;323.0;1;368.0;598.0;1;393.0;570.5;1;463.0;361.5;1;392.5;358.5;0;0;0;0;0;0;1;789.0;486.5
